Cod UF;UF;Sgl UF;Cod IBGE;Nome Município;Latitude;Longitude;Sgl Região;Região;Chave_Localidade;Nome Municipio Tratado
29;Bahia;BA;2918308;JITAÚNA;-14,0167;-39,8897;NE;Nordeste;BA_JITAUNA;JITAUNA
29;Bahia;BA;2918357;JOÃO DOURADO;-11,3491;-41,6551;NE;Nordeste;BA_JOAO DOURADO;JOAO DOURADO
29;Bahia;BA;2918407;JUAZEIRO;-9,41665;-40,5036;NE;Nordeste;BA_JUAZEIRO;JUAZEIRO
29;Bahia;BA;2918456;JUCURUÇU;-16,8433;-40,1593;NE;Nordeste;BA_JUCURUCU;JUCURUCU
29;Bahia;BA;2918506;JUSSARA;-11,0435;-41,9706;NE;Nordeste;BA_JUSSARA;JUSSARA
29;Bahia;BA;2918555;JUSSARI;-15,188;-39,4941;NE;Nordeste;BA_JUSSARI;JUSSARI
29;Bahia;BA;2918605;JUSSIAPE;-13,516;-41,5916;NE;Nordeste;BA_JUSSIAPE;JUSSIAPE
29;Bahia;BA;2918704;LAFAIETE COUTINHO;-13,656;-40,2124;NE;Nordeste;BA_LAFAIETE COUTINHO;LAFAIETE COUTINHO
29;Bahia;BA;2918753;LAGOA REAL;-14,034;-42,1414;NE;Nordeste;BA_LAGOA REAL;LAGOA REAL
29;Bahia;BA;2918803;LAJE;-13,1678;-39,4216;NE;Nordeste;BA_LAJE;LAJE
29;Bahia;BA;2918902;LAJEDÃO;-17,6061;-40,3386;NE;Nordeste;BA_LAJEDAO;LAJEDAO
29;Bahia;BA;2919009;LAJEDINHO;-12,3556;-40,9034;NE;Nordeste;BA_LAJEDINHO;LAJEDINHO
29;Bahia;BA;2919058;LAJEDO DO TABOCAL;-13,4667;-40,2208;NE;Nordeste;BA_LAJEDO DO TABOCAL;LAJEDO DO TABOCAL
29;Bahia;BA;2919108;LAMARÃO;-11,7735;-38,8873;NE;Nordeste;BA_LAMARAO;LAMARAO
29;Bahia;BA;2919157;LAPÃO;-11,3855;-41,829;NE;Nordeste;BA_LAPAO;LAPAO
29;Bahia;BA;2919207;LAURO DE FREITAS;-12,8983;-38,3213;NE;Nordeste;BA_LAURO DE FREITAS;LAURO DE FREITAS
29;Bahia;BA;2919306;LENÇÓIS;-12,5626;-41,3901;NE;Nordeste;BA_LENCOIS;LENCOIS
29;Bahia;BA;2919405;LICÍNIO DE ALMEIDA;-14,682;-42,5053;NE;Nordeste;BA_LICINIO DE ALMEIDA;LICINIO DE ALMEIDA
29;Bahia;BA;2919504;LIVRAMENTO DE NOSSA SENHORA;-13,6393;-41,8395;NE;Nordeste;BA_LIVRAMENTO DE NOSSA SENHORA;LIVRAMENTO DE NOSSA SENHORA
29;Bahia;BA;2919553;LUÍS EDUARDO MAGALHÃES;-12,087;-45,7966;NE;Nordeste;BA_LUIS EDUARDO MAGALHAES;LUIS EDUARDO MAGALHAES
29;Bahia;BA;2919603;MACAJUBA;-12,1376;-40,3603;NE;Nordeste;BA_MACAJUBA;MACAJUBA
29;Bahia;BA;2919702;MACARANI;-15,565;-40,4212;NE;Nordeste;BA_MACARANI;MACARANI
29;Bahia;BA;2919801;MACAÚBAS;-13,019;-42,6949;NE;Nordeste;BA_MACAUBAS;MACAUBAS
29;Bahia;BA;2919900;MACURURÉ;-9,16273;-39,0528;NE;Nordeste;BA_MACURURE;MACURURE
29;Bahia;BA;2919926;MADRE DE DEUS;-12,7451;-38,6156;NE;Nordeste;BA_MADRE DE DEUS;MADRE DE DEUS
29;Bahia;BA;2919959;MAETINGA;-14,6628;-41,4918;NE;Nordeste;BA_MAETINGA;MAETINGA
29;Bahia;BA;2920007;MAIQUINIQUE;-15,6244;-40,2591;NE;Nordeste;BA_MAIQUINIQUE;MAIQUINIQUE
29;Bahia;BA;2920106;MAIRI;-11,706;-40,1498;NE;Nordeste;BA_MAIRI;MAIRI
29;Bahia;BA;2920205;MALHADA;-14,3389;-43,773;NE;Nordeste;BA_MALHADA;MALHADA
29;Bahia;BA;2920304;MALHADA DE PEDRAS;-14,3851;-41,8846;NE;Nordeste;BA_MALHADA DE PEDRAS;MALHADA DE PEDRAS
29;Bahia;BA;2920403;MANOEL VITORINO;-14,1481;-40,2402;NE;Nordeste;BA_MANOEL VITORINO;MANOEL VITORINO
29;Bahia;BA;2920452;MANSIDÃO;-10,7231;-44,0432;NE;Nordeste;BA_MANSIDAO;MANSIDAO
29;Bahia;BA;2920502;MARACÁS;-13,4359;-40,4327;NE;Nordeste;BA_MARACAS;MARACAS
29;Bahia;BA;2920601;MARAGOGIPE;-12,7765;-38,9178;NE;Nordeste;BA_MARAGOGIPE;MARAGOGIPE
29;Bahia;BA;2920700;MARAÚ;-14,104;-39,014;NE;Nordeste;BA_MARAU;MARAU
29;Bahia;BA;2920809;MARCIONÍLIO SOUZA;-13,0069;-40,5298;NE;Nordeste;BA_MARCIONILIO SOUZA;MARCIONILIO SOUZA
29;Bahia;BA;2920908;MASCOTE;-15,5648;-39,3021;NE;Nordeste;BA_MASCOTE;MASCOTE
29;Bahia;BA;2921005;MATA DE SÃO JOÃO;-12,5311;-38,3012;NE;Nordeste;BA_MATA DE SAO JOAO;MATA DE SAO JOAO
29;Bahia;BA;2921054;MATINA;-13,9114;-42,8443;NE;Nordeste;BA_MATINA;MATINA
29;Bahia;BA;2921104;MEDEIROS NETO;-17,3711;-40,2241;NE;Nordeste;BA_MEDEIROS NETO;MEDEIROS NETO
29;Bahia;BA;2921203;MIGUEL CALMON;-11,4312;-40,5969;NE;Nordeste;BA_MIGUEL CALMON;MIGUEL CALMON
29;Bahia;BA;2921302;MILAGRES;-12,8671;-39,8615;NE;Nordeste;BA_MILAGRES;MILAGRES
29;Bahia;BA;2921401;MIRANGABA;-10,9543;-40,5748;NE;Nordeste;BA_MIRANGABA;MIRANGABA
29;Bahia;BA;2921450;MIRANTE;-14,2405;-40,7731;NE;Nordeste;BA_MIRANTE;MIRANTE
29;Bahia;BA;2921500;MONTE SANTO;-10,4378;-39,3324;NE;Nordeste;BA_MONTE SANTO;MONTE SANTO
29;Bahia;BA;2921609;MORPARÁ;-11,5573;-43,2769;NE;Nordeste;BA_MORPARA;MORPARA
29;Bahia;BA;2921708;MORRO DO CHAPÉU;-11,5492;-41,1568;NE;Nordeste;BA_MORRO DO CHAPEU;MORRO DO CHAPEU
29;Bahia;BA;2921807;MORTUGABA;-15,0226;-42,3697;NE;Nordeste;BA_MORTUGABA;MORTUGABA
29;Bahia;BA;2921906;MUCUGÊ;-13,0057;-41,3706;NE;Nordeste;BA_MUCUGE;MUCUGE
29;Bahia;BA;2922003;MUCURI;-18,0759;-39,5568;NE;Nordeste;BA_MUCURI;MUCURI
29;Bahia;BA;2922052;MULUNGU DO MORRO;-11,9652;-41,6377;NE;Nordeste;BA_MULUNGU DO MORRO;MULUNGU DO MORRO
29;Bahia;BA;2922102;MUNDO NOVO;-11,866;-40,4707;NE;Nordeste;BA_MUNDO NOVO;MUNDO NOVO
29;Bahia;BA;2922201;MUNIZ FERREIRA;-13,002;-39,1086;NE;Nordeste;BA_MUNIZ FERREIRA;MUNIZ FERREIRA
29;Bahia;BA;2922250;MUQUÉM DE SÃO FRANCISCO;-12,0654;-43,5492;NE;Nordeste;BA_MUQUEM DE SAO FRANCISCO;MUQUEM DE SAO FRANCISCO
29;Bahia;BA;2922300;MURITIBA;-12,62;-38,9903;NE;Nordeste;BA_MURITIBA;MURITIBA
29;Bahia;BA;2922409;MUTUÍPE;-13,2288;-39,5047;NE;Nordeste;BA_MUTUIPE;MUTUIPE
29;Bahia;BA;2922508;NAZARÉ;-13,0336;-39,0104;NE;Nordeste;BA_NAZARE;NAZARE
29;Bahia;BA;2922607;NILO PEÇANHA;-13,6008;-39,1059;NE;Nordeste;BA_NILO PECANHA;NILO PECANHA
29;Bahia;BA;2922656;NORDESTINA;-10,8262;-39,4301;NE;Nordeste;BA_NORDESTINA;NORDESTINA
29;Bahia;BA;2922706;NOVA CANAÃ;-14,795;-40,1443;NE;Nordeste;BA_NOVA CANAA;NOVA CANAA
29;Bahia;BA;2922730;NOVA FÁTIMA;-11,6082;-39,6301;NE;Nordeste;BA_NOVA FATIMA;NOVA FATIMA
29;Bahia;BA;2922755;NOVA IBIÁ;-13,811;-39,6256;NE;Nordeste;BA_NOVA IBIA;NOVA IBIA
29;Bahia;BA;2922805;NOVA ITARANA;-13,0269;-40,0683;NE;Nordeste;BA_NOVA ITARANA;NOVA ITARANA
29;Bahia;BA;2922854;NOVA REDENÇÃO;-12,8167;-41,0686;NE;Nordeste;BA_NOVA REDENCAO;NOVA REDENCAO
29;Bahia;BA;2922904;NOVA SOURE;-11,2379;-38,478;NE;Nordeste;BA_NOVA SOURE;NOVA SOURE
29;Bahia;BA;2923001;NOVA VIÇOSA;-17,8931;-39,3747;NE;Nordeste;BA_NOVA VICOSA;NOVA VICOSA
29;Bahia;BA;2923035;NOVO HORIZONTE;-12,8088;-42,1685;NE;Nordeste;BA_NOVO HORIZONTE;NOVO HORIZONTE
29;Bahia;BA;2923050;NOVO TRIUNFO;-10,3346;-38,421;NE;Nordeste;BA_NOVO TRIUNFO;NOVO TRIUNFO
29;Bahia;BA;2923100;OLINDINA;-11,3592;-38,3265;NE;Nordeste;BA_OLINDINA;OLINDINA
29;Bahia;BA;2923209;OLIVEIRA DOS BREJINHOS;-12,3177;-42,8898;NE;Nordeste;BA_OLIVEIRA DOS BREJINHOS;OLIVEIRA DOS BREJINHOS
29;Bahia;BA;2923308;OURIÇANGAS;-12,0117;-38,6295;NE;Nordeste;BA_OURICANGAS;OURICANGAS
29;Bahia;BA;2923357;OUROLÂNDIA;-10,9703;-41,0812;NE;Nordeste;BA_OUROLANDIA;OUROLANDIA
29;Bahia;BA;2923407;PALMAS DE MONTE ALTO;-14,268;-43,1612;NE;Nordeste;BA_PALMAS DE MONTE ALTO;PALMAS DE MONTE ALTO
29;Bahia;BA;2923506;PALMEIRAS;-12,5063;-41,5812;NE;Nordeste;BA_PALMEIRAS;PALMEIRAS
29;Bahia;BA;2923605;PARAMIRIM;-13,4445;-42,2424;NE;Nordeste;BA_PARAMIRIM;PARAMIRIM
29;Bahia;BA;2923704;PARATINGA;-12,6874;-43,1801;NE;Nordeste;BA_PARATINGA;PARATINGA
29;Bahia;BA;2923803;PARIPIRANGA;-10,6863;-37,8629;NE;Nordeste;BA_PARIPIRANGA;PARIPIRANGA
29;Bahia;BA;2923902;PAU BRASIL;-15,4599;-39,6434;NE;Nordeste;BA_PAU BRASIL;PAU BRASIL
29;Bahia;BA;2924009;PAULO AFONSO;-9,39873;-38,2219;NE;Nordeste;BA_PAULO AFONSO;PAULO AFONSO
29;Bahia;BA;2924058;PÉ DE SERRA;-11,8317;-39,6114;NE;Nordeste;BA_PE DE SERRA;PE DE SERRA
29;Bahia;BA;2924108;PEDRÃO;-12,1456;-38,6428;NE;Nordeste;BA_PEDRAO;PEDRAO
29;Bahia;BA;2924207;PEDRO ALEXANDRE;-10,0124;-37,8935;NE;Nordeste;BA_PEDRO ALEXANDRE;PEDRO ALEXANDRE
29;Bahia;BA;2924306;PIATÃ;-13,1526;-41,7704;NE;Nordeste;BA_PIATA;PIATA
29;Bahia;BA;2924405;PILÃO ARCADO;-9,997;-42,482;NE;Nordeste;BA_PILAO ARCADO;PILAO ARCADO
29;Bahia;BA;2924504;PINDAÍ;-14,4926;-42,6863;NE;Nordeste;BA_PINDAI;PINDAI
29;Bahia;BA;2924603;PINDOBAÇU;-10,7438;-40,3678;NE;Nordeste;BA_PINDOBACU;PINDOBACU
29;Bahia;BA;2924652;PINTADAS;-11,8122;-39,9087;NE;Nordeste;BA_PINTADAS;PINTADAS
29;Bahia;BA;2924678;PIRAÍ DO NORTE;-13,7604;-39,3772;NE;Nordeste;BA_PIRAI DO NORTE;PIRAI DO NORTE
29;Bahia;BA;2924702;PIRIPÁ;-14,9448;-41,7172;NE;Nordeste;BA_PIRIPA;PIRIPA
29;Bahia;BA;2924801;PIRITIBA;-11,7308;-40,5548;NE;Nordeste;BA_PIRITIBA;PIRITIBA
29;Bahia;BA;2924900;PLANALTINO;-13,2591;-40,3695;NE;Nordeste;BA_PLANALTINO;PLANALTINO
29;Bahia;BA;2925006;PLANALTO;-14,668;-40,4746;NE;Nordeste;BA_PLANALTO;PLANALTO
29;Bahia;BA;2925105;POÇÕES;-14,5238;-40,3637;NE;Nordeste;BA_POCOES;POCOES
29;Bahia;BA;2925204;POJUCA;-12,4307;-38,3375;NE;Nordeste;BA_POJUCA;POJUCA
29;Bahia;BA;2925253;PONTO NOVO;-10,8618;-40,1334;NE;Nordeste;BA_PONTO NOVO;PONTO NOVO
29;Bahia;BA;2925303;PORTO SEGURO;-16,4439;-39,0646;NE;Nordeste;BA_PORTO SEGURO;PORTO SEGURO
29;Bahia;BA;2925402;POTIRAGUÁ;-15,5932;-39,8743;NE;Nordeste;BA_POTIRAGUA;POTIRAGUA
29;Bahia;BA;2925501;PRADO;-17,3368;-39,2231;NE;Nordeste;BA_PRADO;PRADO
29;Bahia;BA;2925600;PRESIDENTE DUTRA;-11,2928;-41,9847;NE;Nordeste;BA_PRESIDENTE DUTRA;PRESIDENTE DUTRA
29;Bahia;BA;2925709;PRESIDENTE JÂNIO QUADROS;-14,6889;-41,6801;NE;Nordeste;BA_PRESIDENTE JANIO QUADROS;PRESIDENTE JANIO QUADROS
29;Bahia;BA;2925758;PRESIDENTE TANCREDO NEVES;-13,4536;-39,4229;NE;Nordeste;BA_PRESIDENTE TANCREDO NEVES;PRESIDENTE TANCREDO NEVES
29;Bahia;BA;2925808;QUEIMADAS;-10,974;-39,6297;NE;Nordeste;BA_QUEIMADAS;QUEIMADAS
29;Bahia;BA;2925907;QUIJINGUE;-10,7533;-39,2095;NE;Nordeste;BA_QUIJINGUE;QUIJINGUE
29;Bahia;BA;2925931;QUIXABEIRA;-11,4108;-40,1262;NE;Nordeste;BA_QUIXABEIRA;QUIXABEIRA
29;Bahia;BA;2925956;RAFAEL JAMBEIRO;-12,4057;-39,501;NE;Nordeste;BA_RAFAEL JAMBEIRO;RAFAEL JAMBEIRO
29;Bahia;BA;2926004;REMANSO;-9,61987;-42,0852;NE;Nordeste;BA_REMANSO;REMANSO
29;Bahia;BA;2926103;RETIROLÂNDIA;-11,4935;-39,4283;NE;Nordeste;BA_RETIROLANDIA;RETIROLANDIA
29;Bahia;BA;2926202;RIACHÃO DAS NEVES;-11,749;-44,9122;NE;Nordeste;BA_RIACHAO DAS NEVES;RIACHAO DAS NEVES
29;Bahia;BA;2926301;RIACHÃO DO JACUÍPE;-11,8071;-39,3821;NE;Nordeste;BA_RIACHAO DO JACUIPE;RIACHAO DO JACUIPE
29;Bahia;BA;2926400;RIACHO DE SANTANA;-13,613;-42,9364;NE;Nordeste;BA_RIACHO DE SANTANA;RIACHO DE SANTANA
29;Bahia;BA;2926509;RIBEIRA DO AMPARO;-11,0425;-38,4245;NE;Nordeste;BA_RIBEIRA DO AMPARO;RIBEIRA DO AMPARO
29;Bahia;BA;2926608;RIBEIRA DO POMBAL;-10,8377;-38,5385;NE;Nordeste;BA_RIBEIRA DO POMBAL;RIBEIRA DO POMBAL
29;Bahia;BA;2926657;RIBEIRÃO DO LARGO;-15,4512;-40,7445;NE;Nordeste;BA_RIBEIRAO DO LARGO;RIBEIRAO DO LARGO
29;Bahia;BA;2926707;RIO DE CONTAS;-13,5796;-41,8107;NE;Nordeste;BA_RIO DE CONTAS;RIO DE CONTAS
29;Bahia;BA;2926806;RIO DO ANTÔNIO;-14,4095;-42,0748;NE;Nordeste;BA_RIO DO ANTONIO;RIO DO ANTONIO
29;Bahia;BA;2926905;RIO DO PIRES;-13,126;-42,292;NE;Nordeste;BA_RIO DO PIRES;RIO DO PIRES
29;Bahia;BA;2927002;RIO REAL;-11,4818;-37,9336;NE;Nordeste;BA_RIO REAL;RIO REAL
29;Bahia;BA;2927101;RODELAS;-8,85064;-38,7803;NE;Nordeste;BA_RODELAS;RODELAS
29;Bahia;BA;2927200;RUY BARBOSA;-12,2821;-40,4934;NE;Nordeste;BA_RUY BARBOSA;RUY BARBOSA
29;Bahia;BA;2927309;SALINAS DA MARGARIDA;-12,8735;-38,7565;NE;Nordeste;BA_SALINAS DA MARGARIDA;SALINAS DA MARGARIDA
29;Bahia;BA;2927408;SALVADOR;-12,9715;-38,5113;NE;Nordeste;BA_SALVADOR;SALVADOR
29;Bahia;BA;2927507;SANTA BÁRBARA;-11,9527;-38,9748;NE;Nordeste;BA_SANTA BARBARA;SANTA BARBARA
29;Bahia;BA;2927606;SANTA BRÍGIDA;-9,73504;-38,1288;NE;Nordeste;BA_SANTA BRIGIDA;SANTA BRIGIDA
29;Bahia;BA;2927705;SANTA CRUZ CABRÁLIA;-16,2821;-39,0228;NE;Nordeste;BA_SANTA CRUZ CABRALIA;SANTA CRUZ CABRALIA
29;Bahia;BA;2927804;SANTA CRUZ DA VITÓRIA;-14,9644;-39,8118;NE;Nordeste;BA_SANTA CRUZ DA VITORIA;SANTA CRUZ DA VITORIA
29;Bahia;BA;2927903;SANTA INÊS;-13,2954;-39,8215;NE;Nordeste;BA_SANTA INES;SANTA INES
29;Bahia;BA;2928000;SANTALUZ;-11,2513;-39,3753;NE;Nordeste;BA_SANTALUZ;SANTALUZ
29;Bahia;BA;2928059;SANTA LUZIA;-15,4347;-39,329;NE;Nordeste;BA_SANTA LUZIA;SANTA LUZIA
29;Bahia;BA;2928109;SANTA MARIA DA VITÓRIA;-13,3863;-44,2014;NE;Nordeste;BA_SANTA MARIA DA VITORIA;SANTA MARIA DA VITORIA
29;Bahia;BA;2928208;SANTANA;-12,9797;-44,051;NE;Nordeste;BA_SANTANA;SANTANA
29;Bahia;BA;2928307;SANTANÓPOLIS;-12,0251;-38,8658;NE;Nordeste;BA_SANTANOPOLIS;SANTANOPOLIS
29;Bahia;BA;2928406;SANTA RITA DE CÁSSIA;-10,9962;-44,5214;NE;Nordeste;BA_SANTA RITA DE CASSIA;SANTA RITA DE CASSIA
29;Bahia;BA;2928505;SANTA TERESINHA;-12,7696;-39,5227;NE;Nordeste;BA_SANTA TERESINHA;SANTA TERESINHA
29;Bahia;BA;2928604;SANTO AMARO;-12,5485;-38,706;NE;Nordeste;BA_SANTO AMARO;SANTO AMARO
29;Bahia;BA;2928703;SANTO ANTÔNIO DE JESUS;-12,9618;-39,2587;NE;Nordeste;BA_SANTO ANTONIO DE JESUS;SANTO ANTONIO DE JESUS
29;Bahia;BA;2928802;SANTO ESTÊVÃO;-12,4284;-39,2509;NE;Nordeste;BA_SANTO ESTEVAO;SANTO ESTEVAO
29;Bahia;BA;2928901;SÃO DESIDÉRIO;-12,3615;-44,9746;NE;Nordeste;BA_SAO DESIDERIO;SAO DESIDERIO
29;Bahia;BA;2928950;SÃO DOMINGOS;-11,4654;-39,5271;NE;Nordeste;BA_SAO DOMINGOS;SAO DOMINGOS
29;Bahia;BA;2929008;SÃO FÉLIX;-12,6129;-38,9742;NE;Nordeste;BA_SAO FELIX;SAO FELIX
29;Bahia;BA;2929057;SÃO FÉLIX DO CORIBE;-13,4055;-44,1942;NE;Nordeste;BA_SAO FELIX DO CORIBE;SAO FELIX DO CORIBE
29;Bahia;BA;2929107;SÃO FELIPE;-12,8455;-39,0871;NE;Nordeste;BA_SAO FELIPE;SAO FELIPE
29;Bahia;BA;2929206;SÃO FRANCISCO DO CONDE;-12,6221;-38,6762;NE;Nordeste;BA_SAO FRANCISCO DO CONDE;SAO FRANCISCO DO CONDE
29;Bahia;BA;2929255;SÃO GABRIEL;-11,2274;-41,8797;NE;Nordeste;BA_SAO GABRIEL;SAO GABRIEL
29;Bahia;BA;2929305;SÃO GONÇALO DOS CAMPOS;-12,4352;-38,9495;NE;Nordeste;BA_SAO GONCALO DOS CAMPOS;SAO GONCALO DOS CAMPOS
29;Bahia;BA;2929354;SÃO JOSÉ DA VITÓRIA;-15,0784;-39,3411;NE;Nordeste;BA_SAO JOSE DA VITORIA;SAO JOSE DA VITORIA
29;Bahia;BA;2929370;SÃO JOSÉ DO JACUÍPE;-11,4237;-39,8846;NE;Nordeste;BA_SAO JOSE DO JACUIPE;SAO JOSE DO JACUIPE
29;Bahia;BA;2929404;SÃO MIGUEL DAS MATAS;-13,0438;-39,4582;NE;Nordeste;BA_SAO MIGUEL DAS MATAS;SAO MIGUEL DAS MATAS
29;Bahia;BA;2929503;SÃO SEBASTIÃO DO PASSÉ;-12,5127;-38,4908;NE;Nordeste;BA_SAO SEBASTIAO DO PASSE;SAO SEBASTIAO DO PASSE
29;Bahia;BA;2929602;SAPEAÇU;-12,7298;-39,187;NE;Nordeste;BA_SAPEACU;SAPEACU
29;Bahia;BA;2929701;SÁTIRO DIAS;-11,604;-38,5814;NE;Nordeste;BA_SATIRO DIAS;SATIRO DIAS
29;Bahia;BA;2929750;SAUBARA;-12,7398;-38,767;NE;Nordeste;BA_SAUBARA;SAUBARA
29;Bahia;BA;2929800;SAÚDE;-10,9412;-40,4204;NE;Nordeste;BA_SAUDE;SAUDE
29;Bahia;BA;2929909;SEABRA;-12,4173;-41,7725;NE;Nordeste;BA_SEABRA;SEABRA
29;Bahia;BA;2930006;SEBASTIÃO LARANJEIRAS;-14,5715;-42,9438;NE;Nordeste;BA_SEBASTIAO LARANJEIRAS;SEBASTIAO LARANJEIRAS
29;Bahia;BA;2930105;SENHOR DO BONFIM;-10,4598;-40,1869;NE;Nordeste;BA_SENHOR DO BONFIM;SENHOR DO BONFIM
29;Bahia;BA;2930154;SERRA DO RAMALHO;-13,5421;-43,5773;NE;Nordeste;BA_SERRA DO RAMALHO;SERRA DO RAMALHO
29;Bahia;BA;2930204;SENTO SÉ;-9,74181;-41,8789;NE;Nordeste;BA_SENTO SE;SENTO SE
29;Bahia;BA;2930303;SERRA DOURADA;-12,7594;-43,9508;NE;Nordeste;BA_SERRA DOURADA;SERRA DOURADA
29;Bahia;BA;2930402;SERRA PRETA;-12,1598;-39,332;NE;Nordeste;BA_SERRA PRETA;SERRA PRETA
29;Bahia;BA;2930501;SERRINHA;-11,6588;-39,0103;NE;Nordeste;BA_SERRINHA;SERRINHA
29;Bahia;BA;2930600;SERROLÂNDIA;-11,4166;-40,301;NE;Nordeste;BA_SERROLANDIA;SERROLANDIA
29;Bahia;BA;2930709;SIMÕES FILHO;-12,787;-38,4033;NE;Nordeste;BA_SIMOES FILHO;SIMOES FILHO
29;Bahia;BA;2930758;SÍTIO DO MATO;-13,0831;-43,469;NE;Nordeste;BA_SITIO DO MATO;SITIO DO MATO
29;Bahia;BA;2930766;SÍTIO DO QUINTO;-10,3685;-38,2046;NE;Nordeste;BA_SITIO DO QUINTO;SITIO DO QUINTO
29;Bahia;BA;2930774;SOBRADINHO;-9,46868;-40,7945;NE;Nordeste;BA_SOBRADINHO;SOBRADINHO
29;Bahia;BA;2930808;SOUTO SOARES;-12,0885;-41,6431;NE;Nordeste;BA_SOUTO SOARES;SOUTO SOARES
29;Bahia;BA;2930907;TABOCAS DO BREJO VELHO;-12,7031;-44,0078;NE;Nordeste;BA_TABOCAS DO BREJO VELHO;TABOCAS DO BREJO VELHO
29;Bahia;BA;2931004;TANHAÇU;-14,0201;-41,2476;NE;Nordeste;BA_TANHACU;TANHACU
29;Bahia;BA;2931053;TANQUE NOVO;-13,5476;-42,4908;NE;Nordeste;BA_TANQUE NOVO;TANQUE NOVO
29;Bahia;BA;2931103;TANQUINHO;-11,9751;-39,1048;NE;Nordeste;BA_TANQUINHO;TANQUINHO
29;Bahia;BA;2931202;TAPEROÁ;-13,5392;-39,1005;NE;Nordeste;BA_TAPEROA;TAPEROA
29;Bahia;BA;2931301;TAPIRAMUTÁ;-11,8479;-40,793;NE;Nordeste;BA_TAPIRAMUTA;TAPIRAMUTA
29;Bahia;BA;2931350;TEIXEIRA DE FREITAS;-17,5404;-39,7403;NE;Nordeste;BA_TEIXEIRA DE FREITAS;TEIXEIRA DE FREITAS
29;Bahia;BA;2931400;TEODORO SAMPAIO;-12,3026;-38,6402;NE;Nordeste;BA_TEODORO SAMPAIO;TEODORO SAMPAIO
29;Bahia;BA;2931509;TEOFILÂNDIA;-11,479;-38,9971;NE;Nordeste;BA_TEOFILANDIA;TEOFILANDIA
29;Bahia;BA;2931608;TEOLÂNDIA;-13,5924;-39,4888;NE;Nordeste;BA_TEOLANDIA;TEOLANDIA
29;Bahia;BA;2931707;TERRA NOVA;-12,4039;-38,6203;NE;Nordeste;BA_TERRA NOVA;TERRA NOVA
29;Bahia;BA;2931806;TREMEDAL;-14,9769;-41,409;NE;Nordeste;BA_TREMEDAL;TREMEDAL
29;Bahia;BA;2931905;TUCANO;-10,9588;-38,7897;NE;Nordeste;BA_TUCANO;TUCANO
29;Bahia;BA;2932002;UAUÁ;-9,84214;-39,4795;NE;Nordeste;BA_UAUA;UAUA
29;Bahia;BA;2932101;UBAÍRA;-13,2685;-39,6627;NE;Nordeste;BA_UBAIRA;UBAIRA
29;Bahia;BA;2932200;UBAITABA;-14,2998;-39,3227;NE;Nordeste;BA_UBAITABA;UBAITABA
29;Bahia;BA;2932309;UBATÃ;-14,2157;-39,5181;NE;Nordeste;BA_UBATA;UBATA
29;Bahia;BA;2932408;UIBAÍ;-11,3399;-42,1357;NE;Nordeste;BA_UIBAI;UIBAI
29;Bahia;BA;2932457;UMBURANAS;-10,7309;-41,3263;NE;Nordeste;BA_UMBURANAS;UMBURANAS
29;Bahia;BA;2932507;UNA;-15,2937;-39,075;NE;Nordeste;BA_UNA;UNA
29;Bahia;BA;2932606;URANDI;-14,7691;-42,6576;NE;Nordeste;BA_URANDI;URANDI
29;Bahia;BA;2932705;URUÇUCA;-14,5911;-39,2851;NE;Nordeste;BA_URUCUCA;URUCUCA
29;Bahia;BA;2932804;UTINGA;-12,0787;-41,0958;NE;Nordeste;BA_UTINGA;UTINGA
29;Bahia;BA;2932903;VALENÇA;-13,3674;-39,0733;NE;Nordeste;BA_VALENCA;VALENCA
29;Bahia;BA;2933000;VALENTE;-11,4133;-39,4653;NE;Nordeste;BA_VALENTE;VALENTE
29;Bahia;BA;2933059;VÁRZEA DA ROÇA;-11,607;-40,1386;NE;Nordeste;BA_VARZEA DA ROCA;VARZEA DA ROCA
29;Bahia;BA;2933109;VÁRZEA DO POÇO;-11,5274;-40,3187;NE;Nordeste;BA_VARZEA DO POCO;VARZEA DO POCO
29;Bahia;BA;2933158;VÁRZEA NOVA;-11,2561;-40,9435;NE;Nordeste;BA_VARZEA NOVA;VARZEA NOVA
29;Bahia;BA;2933174;VARZEDO;-12,9676;-39,3922;NE;Nordeste;BA_VARZEDO;VARZEDO
29;Bahia;BA;2933208;VERA CRUZ;-12,9637;-38,6177;NE;Nordeste;BA_VERA CRUZ;VERA CRUZ
29;Bahia;BA;2933257;VEREDA;-17,2187;-40,0977;NE;Nordeste;BA_VEREDA;VEREDA
29;Bahia;BA;2933307;VITÓRIA DA CONQUISTA;-14,8619;-40,8445;NE;Nordeste;BA_VITORIA DA CONQUISTA;VITORIA DA CONQUISTA
29;Bahia;BA;2933406;WAGNER;-12,2791;-41,1668;NE;Nordeste;BA_WAGNER;WAGNER
29;Bahia;BA;2933455;WANDERLEY;-12,1121;-43,8987;NE;Nordeste;BA_WANDERLEY;WANDERLEY
29;Bahia;BA;2933505;WENCESLAU GUIMARÃES;-13,6869;-39,4785;NE;Nordeste;BA_WENCESLAU GUIMARAES;WENCESLAU GUIMARAES
29;Bahia;BA;2933604;XIQUE-XIQUE;-10,8234;-42,7249;NE;Nordeste;BA_XIQUE-XIQUE;XIQUE-XIQUE
22;Piauí;PI;2200053;ACAUÃ;-8,21763;-41,0821;NE;Nordeste;PI_ACAUA;ACAUA
